channel_type,row_index,이름,회원수,등록일,주소,조회수,결과,메모,이메일 주소,전화번호,홈페이지 주소,삭제일,본분교,학제,지역,설립구분,우편번호,학교명(영문),학교홈페이지,총장명,"학교대표
번호","학교대표
팩스번호",담당연락처,언론/과학문화 담당,대표전화
DM-대학,175,선문대학교 컴퓨터공학과,,2025-01-01,,,,대학교,wlsdk3790@sunmoon.ac.kr,,,,,,,,,,,,,,,,
DM-대학,176,청운대학교 컴퓨터공학과,,2025-01-01,,,,대학교,ced@chungwoon.ac.kr,,,,,,,,,,,,,,,,
DM-대학,177,상명대학교,,2025-01-01,,,,대학교,bhsong@smu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,178,서원대학교 컴퓨터공학과,,2025-01-01,,,,대학교,bcw0219@seowon.ac.kr,,,,,,,,,,,,,,,,
DM-대학,179,한양대학교(서울) 데이터사이언스학과,,2025-01-01,,,,대학교,xiahn07@hanyang.ac.kr,,,,,,,,,,,,,,,,
DM-대학,180,영산대학교 AI컴퓨터공학과,,2025-01-01,,,,대학교,yeon@ysu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,181,대구대학교 수리빅데이터학부,,2025-01-01,,,,대학교,yeongjae9813@naver.com,,,,,,,,,,,,,,,,
DM-대학,182,우석대학교 컴퓨터공학과,,2025-01-01,,,,대학교,areum@woosuk.ac.kr,,,,,,,,,,,,,,,,
DM-대학,183,글로벌사이버대학교 AI융합학과,,2025-01-01,,,,대학교,aifirst@global.ac.kr,,,,,,,,,,,,,,,,
DM-대학,184,용인대학교 컴퓨터과학과,,2025-01-01,,,,대학교,700567@yiu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,185,인하대학교 컴퓨터공학과,,2025-01-01,,,,대학교,221285mh@inha.ac.kr,,,,,,,,,,,,,,,,
DM-대학,186,한경대학교 소프트웨어융합전공,,2025-01-01,,,,대학교,yoonhk@hknu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,187,동의대학교 컴퓨터공학과,,2025-01-01,,,,대학교,jikim@deu.ackr,,,,,,,,,,,,,,,,
DM-대학,188,배재대학교 컴퓨터공학과,,2025-01-01,,,,대학교,jj1002@pcu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,189,순천향대학교 빅데이터공학과,,2025-01-01,,,,대학교,20210235@sch.ac.kr,,,,,,,,,,,,,,,,
DM-대학,190,호남대학교 컴퓨터공학과,,2025-01-01,,,,대학교,2017163@honam.ac.kr,,,,,,,,,,,,,,,,
DM-대학,191,강원대학교 컴퓨터공학과,,2025-01-01,,,,대학교,ysmoon@kangwon.ac.kr,,,,,,,,,,,,,,,,
DM-대학,192,세명대학교 컴퓨터학부,,2025-01-01,,,,대학교,2013218074@semyung.ac.kr,,,,,,,,,,,,,,,,
DM-대학,193,호원대학교 컴퓨터공학과,,2025-01-01,,,,대학교,swyoon8623@gamil.com,,,2025-10-01,,,,,,,,,,,,,
DM-대학,194,경동대학교 컴퓨터공학과,,2025-01-01,,,,대학교,aszx145263@kduniv.ac.kr,,,,,,,,,,,,,,,,
DM-대학,195,강릉원주대학교 전자공학과,,2025-01-01,,,,대학교,eeng90@gwnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,196,서울여자대학교,,2025-01-01,,,,SW중심대학,software@swu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,197,단국대학교 취업센터,,2025-01-01,,,,대학교,voca@dankook.ac.kr,,,,,,,,,,,,,,,,
DM-대학,198,세종대학교,,2025-01-01,,,,대학교,job@sejong.ac.kr,,,,,,,,,,,,,,,,
DM-대학,199,경남대학교 컴퓨터공학과,,2025-01-01,,,,대학교,kmn9050@kyungnam.ac.kr,,,,,,,,,,,,,,,,
DM-대학,200,서울대학교,,2025-01-01,,,,대학교,jangho2001@gmail.com,,,,,,,,,,,,,,,,
DM-대학,201,국민대학교,,2025-01-01,,,,대학교,swgs-info@kookmin.ac.kr,,,,,,,,,,,,,,,,
DM-대학,202,서울대학교,,2025-01-01,,,,대학교,stona0704@snu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,203,부산대학교 정보컴퓨터공학부,,2025-01-01,,,,대학교,tyghk201@pusan.ac.kr,,,,,,,,,,,,,,,,
DM-대학,204,경희대학교,,2025-01-01,,,,대학교,work@khu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,205,부산대학교,,2025-01-01,,,,대학교,ykhwang@pusan.ac.kr,,,,,,,,,,,,,,,,
DM-대학,206,건국대학교,,2025-01-01,,,,대학교,stkstk@konkuk.ac.kr,,,,,,,,,,,,,,,,
DM-대학,207,호남대학교,,2025-01-01,,,,대학교,ywlee@honam.ac.kr,,,,,,,,,,,,,,,,
DM-대학,208,충북대학교,,2025-01-01,,,,대학교,smw1215@cbnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,209,카이스트,,2025-01-01,,,,대학교,yhchoi@kaist.ac.kr,,,,,,,,,,,,,,,,
DM-대학,210,한국과학기술연구원,,2025-01-01,,,,대학교,sky-jeon@kist.re.kr,,,,,,,,,,,,,,,,
DM-대학,211,대구경북과학기술원,,2025-01-01,,,,대학교,student@dgist.ac.kr,,,2025-10-01,,,,,,,,,,,,,
DM-대학,212,가야대학교,,2025-01-01,,,,대학교,true19@kaya.ac.kr,,,,,,,,,,,,,,,,
DM-대학,213,인하대학교,,2025-01-01,,,,대학교,wony@inha.ac.kr,,,,,,,,,,,,,,,,
DM-대학,214,세종사이버대학교,,2025-01-01,,,,대학교,student@sjcu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,215,가천대학교,,2025-01-01,,,,대학교,support@gachon.ac.kr,,,,,,,,,,,,,,,,
DM-대학,216,인천대학교,,2025-01-01,,,,대학교,belle@inu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,217,안양대학교,,2025-01-01,,,,대학교,ay_career@naver.com,,,,,,,,,,,,,,,,
DM-대학,218,가천대학교,,2025-01-01,,,,대학교,aidjob@gachon.ac.kr,,,,,,,,,,,,,,,,
DM-대학,219,서울대학교,,2025-01-01,,,,대학교,bulletin@cse.snu.ac.kr,,,2025-10-01,,,,,,,,,,,,,
DM-대학,220,고려대학교(세종 캠퍼스),,2025-01-01,,,,대학교,career1@korea.ac.kr,,,,,,,,,,,,,,,,
DM-대학,221,홍익대학교,,2025-01-01,,,,대학교,career@job.hongik.ac.kr,,,,,,,,,,,,,,,,
DM-대학,222,한성대학교,,2025-01-01,,,,대학교,312389@hansung.ac.kr,,,,,,,,,,,,,,,,
DM-대학,223,성균관대학교,,2025-01-01,,,,대학교,career@skku.edu,,,,,,,,,,,,,,,,
DM-대학,224,숙명여자대학교,,2025-01-01,,,,대학교,career@sookmyung.ac.kr,,,,,,,,,,,,,,,,
DM-대학,225,연세대학교,,2025-01-01,,,,대학교,ie@yonsei.ac.kr,,,,,,,,,,,,,,,,
DM-대학,226,중앙대학교,,2025-01-01,,,,대학교,caujob@cau.ac.kr,,,,,,,,,,,,,,,,
DM-대학,227,서울대학교,,2025-01-01,,,,대학교,jh2177@snu.ac.kr,,,2025-10-01,,,,,,,,,,,,,
DM-대학,228,청주대학교,,2025-01-01,,,,대학교,31030@cju.ac.kr,,,,,,,,,,,,,,,,
DM-대학,229,상명대학교,,2025-01-01,,,,대학교,204883@smu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,230,포항공과연구원,,2025-01-01,,,,인공지능대학원,hyojinkim@postech.ac.kr,,,,,,,,,,,,,,,,
DM-대학,231,연세대학교,,2025-01-01,,,,대학교,jobs@yonsei.ac.kr,,,,,,,,,,,,,,,,
DM-대학,232,한국과학기술연구원,,2025-01-01,,,,대학교,hyhwang@kist.re.kr,,,,,,,,,,,,,,,,
DM-대학,233,전주대학교,,2025-01-01,,,,대학교,hyejin0996@jj.ac.kr,,,,,,,,,,,,,,,,
DM-대학,234,성신여자대학교,,2025-01-01,,,,대학교,jobs@sungshin.ac.kr,,,,,,,,,,,,,,,,
DM-대학,235,UNIST,,2025-01-01,,,,대학교,hwkim@unist.ac.kr,,,,,,,,,,,,,,,,
DM-대학,236,동아대학교 컴퓨터공학과,,2025-01-01,,,,대학교,jina11@dau.ac.kr,,,,,,,,,,,,,,,,
DM-대학,237,충북대학교,,2025-01-01,,,,대학교,comdpt@cbnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,238,부산교육대학교,,2025-01-01,,,,대학교,comedu@bnue.ac.kr,,,,,,,,,,,,,,,,
DM-대학,239,중앙대학교,,2025-01-01,,,,대학교,kso8964@cau.ac.kr,,,,,,,,,,,,,,,,
DM-대학,240,호서대학교,,2025-01-01,,,,대학교,computer@hoseo.edu,,,,,,,,,,,,,,,,
DM-대학,241,단국대학교,,2025-01-01,,,,대학교,12201466@dankook.ac.kr,,,,,,,,,,,,,,,,
DM-대학,242,공주대학교,,2025-01-01,,,,대학교,jobs@kongju.ac.kr,,,,,,,,,,,,,,,,
DM-대학,243,광운대학교,,2025-01-01,,,,대학교,kwjob@kw.ac.kr,,,,,,,,,,,,,,,,
DM-대학,244,건양대학교,,2025-01-01,,,,대학교,kyjob@konyang.ac.kr,,,,,,,,,,,,,,,,
DM-대학,245,경희대학교,,2025-01-01,,,,대학교,ipeec@khu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,246,성결대학교,,2025-01-01,,,,대학교,consult6@sungkyul.ac.kr,,,,,,,,,,,,,,,,
DM-대학,247,서울시립대학교,,2025-01-01,,,,대학교,jobinfo@uos.ac.kr,,,,,,,,,,,,,,,,
DM-대학,248,한국방송통신대학교,,2025-01-01,,,,대학교,counseller@mail.knou.ac.kr,,,,,,,,,,,,,,,,
DM-대학,249,조선대학교,,2025-01-01,,,,대학교,hgbkim@chosun.ac.kr,,,,,,,,,,,,,,,,
DM-대학,250,배재대학교,,2025-01-01,,,,대학교,lockout@pcu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,251,서강대학교,,2025-01-01,,,,대학교,jobinfo@sogang.ac.kr,,,,,,,,,,,,,,,,
DM-대학,252,청주대학교,,2025-01-01,,,,대학교,jkl2474@cju.ac.kr,,,,,,,,,,,,,,,,
DM-대학,253,명지대학교(인문)(자연캠퍼스),,2025-01-01,,,,대학교,job1@mju.ac.kr,,,,,,,,,,,,,,,,
DM-대학,254,명지대학교(인문)(자연캠퍼스),,2025-01-01,,,,대학교,job2@mju.ac.kr,,,,,,,,,,,,,,,,
DM-대학,255,청주대학교,,2025-01-01,,,,대학교,job@cju.ac.kr,,,,,,,,,,,,,,,,
DM-대학,256,한밭대학교,,2025-01-01,,,,대학교,hbnucomputer@hanbat.ac.kr,,,,,,,,,,,,,,,,
DM-대학,257,대구가톨릭대학교,,2025-01-01,,,,대학교,job@cu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,258,동덕여자대학교,,2025-01-01,,,,대학교,job@dongduk.ac.kr,,,,,,,,,,,,,,,,
DM-대학,259,성균관대학교,,2025-01-01,,,,대학교,mihyun7@skku.edu,,,,,,,,,,,,,,,,
DM-대학,260,동국대학교,,2025-01-01,,,,대학교,job@dongguk.edu,,,,,,,,,,,,,,,,
DM-대학,261,글로벌사이버대학교,,2025-01-01,,,,대학교,ehs19@gw.global.ac.kr,,,,,,,,,,,,,,,,
DM-대학,262,덕성여자대학교,,2025-01-01,,,,대학교,job@ds.ac.kr,,,,,,,,,,,,,,,,
DM-대학,263,한양대학교,,2025-01-01,,,,대학교,job@hanyang.ac.kr,,,,,,,,,,,,,,,,
DM-대학,264,한림대학교,,2025-01-01,,,,대학교,de2480@hallym.ac.kr,,,,,,,,,,,,,,,,
DM-대학,265,가톨릭대학교,,2025-01-01,,,,대학교,goodjob@catholic.ac.kr,,,,,,,,,,,,,,,,
DM-대학,266,한경대학교,,2025-01-01,,,,대학교,job@hknu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,267,명지대학교,,2025-01-01,,,,대학교,nozomi@mju.ac.kr,,,,,,,,,,,,,,,,
DM-대학,268,한신대학교,,2025-01-01,,,,대학교,job@hs.ac.kr,,,,,,,,,,,,,,,,
DM-대학,269,한국외국어대학교,,2025-01-01,,,,대학교,job@hufs.ac.kr,,,,,,,,,,,,,,,,
DM-대학,270,광주대학교,,2025-01-01,,,,대학교,gjujob@gwangju.ac.kr,,,,,,,,,,,,,,,,
DM-대학,271,인하대학교,,2025-01-01,,,,대학교,job@inha.ac.kr,,,,,,,,,,,,,,,,
DM-대학,272,충남대학교,,2025-01-01,,,,대학교,jobinfo@cnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,273,충북대학교,,2025-01-01,,,,대학교,jobcbnu@cbnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,274,삼육대학교,,2025-01-01,,,,대학교,job@syu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,275,강남대학교,,2025-01-01,,,,대학교,job@kangnam.ac.kr,,,,,,,,,,,,,,,,
DM-대학,276,강원대학교,,2025-01-01,,,,대학교,job@kangwon.ac.kr,,,,,,,,,,,,,,,,
DM-대학,277,경희대학교,,2025-01-01,,,,대학교,job@khu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,278,충남대학교 대학원,,2025-01-01,,,,대학교,podo@cnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,279,건국대학교,,2025-01-01,,,,대학교,job@konkuk.ac.kr,,,,,,,,,,,,,,,,
DM-대학,280,광주과학기술원,,2025-01-01,,,,대학교,pr@gist.ac.kr,,,,,,,,,,,,,,,,
DM-대학,281,국민대학교,,2025-01-01,,,,대학교,job@kookmin.ac.kr,,,,,,,,,,,,,,,,
DM-대학,282,고려대학교(서울 캠퍼스),,2025-01-01,,,,대학교,job@korea.ac.kr,,,,,,,,,,,,,,,,
DM-대학,283,남서울대학교,,2025-01-01,,,,대학교,prman@nsu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,284,평택대학교,,2025-01-01,,,,대학교,job@ptu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,285,숭실대학교,,2025-01-01,,,,대학교,recjob@ssu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,286,이화여자대학교,,2025-01-01,,,,대학교,ewhajob@ewha.ac.kr,,,,,,,,,,,,,,,,
DM-대학,287,성균관대학교,,2025-01-01,,,,대학교,recruit@skku.edu,,,,,,,,,,,,,,,,
DM-대학,288,서울과학기술대학교,,2025-01-01,,,,대학교,job@seoultech.ac.kr,,,,,,,,,,,,,,,,
DM-대학,289,서울여자대학교,,2025-01-01,,,,대학교,job@swu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,290,전북대학교,,2025-01-01,,,,대학교,ecom@jbnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,291,전남대학교,,2025-01-01,,,,대학교,ed8616@jnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,292,경북대학교,,2025-01-01,,,,대학교,scse@knu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,293,한국기술교육대학교,,2025-01-01,,,,대학교,0107@koreatech.ac.kr,,,,,,,,,,,,,,,,
DM-대학,294,서경대학교,,2025-01-01,,,,대학교,job@skuniv.ac.kr,,,,,,,,,,,,,,,,
DM-대학,295,전남대학교,,2025-01-01,,,,대학교,job@jnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,296,서울대학교 인공지능대학원,,2025-01-01,,,,인공지능대학원,noting83@snu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,297,인하대 인공지능융합연구센터,,2025-01-01,,,,인공지능대학원,bonghyuk@inha.ac.kr,,,,,,,,,,,,,,,,
DM-대학,298,연세대학교,,2025-01-01,,,,인공지능대학원,lsr29@yonsei.ac.kr,,,,,,,,,,,,,,,,
DM-대학,299,한양대학교 인공융합대학원,,2025-01-01,,,,인공지능대학원,ywoo11@hanyang.ac.kr,,,,,,,,,,,,,,,,
DM-대학,300,고려대학교,,2025-01-01,,,,인공지능대학원,cscoi@korea.ac.kr,,,,,,,,,,,,,,,,
DM-대학,301,한양대에리카 인공지능융합연구센터,,2025-01-01,,,,인공지능대학원,eunju337@hanyang.ac.kr,,,,,,,,,,,,,,,,
DM-대학,302,충남대 바이오AI융합연구센터,,2025-01-01,,,,인공지능대학원,alfladldk@cnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,303,성균관대학교 인공지능학과,,2025-01-01,,,,인공지능대학원,kimsue@skku.edu,,,2025-10-01,,,,,,,,,,,,,
DM-대학,304,KAIST AI대학원,,2025-01-01,,,,인공지능대학원,yoonhyejin@kaist.ac.kr,,,,,,,,,,,,,,,,
DM-대학,305,성균관대학교 일반대학원 인공지능학과,,2025-01-01,,,,인공지능대학원,ai.dept@skku.edu,,,,,,,,,,,,,,,,
DM-대학,306,중앙대학교,,2025-01-01,,,,인공지능대학원,staff01@ai.cau.ac.kr,,,,,,,,,,,,,,,,
DM-대학,307,UNIST,,2025-01-01,,,,인공지능대학원,cjoh@unist.ac.kr,,,,,,,,,,,,,,,,
DM-대학,308,충남대 바이오AI융합연구센터,,2025-01-01,,,,인공지능대학원,wlgh0710@o.cnu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,309,GIST AI대학원,,2025-01-01,,,,인공지능대학원,ai@gist.ac.kr,,,,,,,,,,,,,,,,
DM-대학,310,포항공대,,2025-01-01,,,,인공지능대학원,leem8898@postech.ac.kr,,,2025-10-01,,,,,,,,,,,,,
DM-대학,311,부산대,,2025-01-01,,,,인공지능대학원,lms077@pusan.ac.kr,,,,,,,,,,,,,,,,
DM-대학,312,연세대학교,,2025-01-01,,,,인공지능대학원,yonsin@yonsei.ac.kr,,,,,,,,,,,,,,,,
DM-대학,313,한동대학교,,2025-01-01,,,,SW중심대학,csee@handong.edu,,,,,,,,,,,,,,,,
DM-대학,314,원광대학교,,2025-01-01,,,,SW중심대학,dan23@wku.ac.kr,,,,,,,,,,,,,,,,
DM-대학,315,한국외국어대학교,,2025-01-01,,,,SW중심대학,swcu@hufs.ac.kr,,,,,,,,,,,,,,,,
DM-대학,316,한양대학교,,2025-01-01,,,,SW중심대학,hysoft4241@hanyang.ac.kr,,,,,,,,,,,,,,,,
DM-대학,317,가천대학교 AI소프트웨어공학과,,2025-01-01,,,,SW중심대학,swdm@gachon.ac.kr,,,,,,,,,,,,,,,,
DM-대학,318,이화여자대학교 소프트웨어중심대학,,2025-01-01,,,,SW중심대학|대학교,yewon1031@ewha.ac.kr,,,,,,,,,,,,,,,,
DM-대학,319,동아대학교 공과대학 전자공학과,,2025-01-01,,,,대학교,lion7701@dau.ac.kr,,,,,,,,,,,,,,,,
DM-대학,320,KAIST ,,2025-01-01,,,,대학교,psm337@kaist.ac.kr,,,,,,,,,,,,,,,,
DM-대학,321,금오공과대학교 산업공학부,,2025-01-01,,,,대학교,dud1925@kumoh.ac.kr,,,,,,,,,,,,,,,,
DM-대학,322,경북대학교 농업생명과학대학 농업토목o생물산업공학부,,2025-01-01,,,,대학교,kimsc@knu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,323,경북대학교 농업생명과학대학 식품소재공학전공,,2025-01-01,,,,대학교,foodbm@knu.ac.kr,,,,,,,,,,,,,,,,
DM-대학,324,경상국립대학교 농학과 ,,2025-01-01,,,,대학교,agro@gnu.ac.kr,,,,,,,,,,,,,,,,
옥외광고-대학,0,국립강릉원주대학교,,2025. 12. 4.,강원특별자치도 강릉시 죽헌길 7,,,,,,,,본교,대학교,강원,국립,25457,Gangneung Wonju National University,www.gwnu.ac.kr,박덕영,033-642-7001,033-643-7110,,,
옥외광고-대학,1,국립강릉원주대학교,,2025. 12. 4.,강원특별자치도 원주시 흥업면 남원로 150,,,,,,,,제2캠퍼스,대학교,강원,국립,26403,Gangneung Wonju National University,www.gwnu.ac.kr,박덕영,033-760-8020,033-760-8029,,,
옥외광고-대학,2,강원대학교,,2025. 12. 4.,강원특별자치도 춘천시 강원대학길 1,,,,,,,,본교,대학교,강원,국립,24341,Kangwon National University,www.kangwon.ac.kr/,정재연,033-250-6114,033-251-9556,,,
옥외광고-대학,3,강원대학교,,2025. 12. 4.,강원특별자치도 삼척시 중앙로 346,,,,,,,,제2캠퍼스,대학교,강원,국립,25913,Kangwon National University,www.kangwon.ac.kr/,정재연,033-570-6114,033-572-8620,,,
옥외광고-대학,4,경북대학교,,2025. 12. 4.,대구광역시 북구 대학로 80,,,,,,,,본교,대학교,대구,국립,41566,Kyungpook National University,www.knu.ac.kr,허영우,053-950-5114,053-950-2149,,,
옥외광고-대학,5,경상국립대학교,,2025. 12. 4.,경상남도 진주시 진주대로 501,,,,,,,,본교,대학교,경남,국립,52828,Gyeongsang National University,www.gnu.ac.kr,권진회,055-772-1114,055-772-0359,,,
옥외광고-대학,6,국립공주대학교,,2025. 12. 4.,충청남도 공주시 공주대학로 56,,,,,,,,본교,대학교,충남,국립,32588,Kongju National University,www.kongju.ac.kr,임경호,041-850-8114,041-850-8019,,,
옥외광고-대학,7,국립군산대학교,,2025. 12. 4.,전북특별자치도 군산시 대학로 558,,,,,,,,본교,대학교,전북,국립,54150,Kunsan National University,www.kunsan.ac.kr,이장호,063-469-4114,063-469-5334,,,
옥외광고-대학,8,국립금오공과대학교,,2025. 12. 4.,경상북도 구미시 대학로 61,,,,,,,,본교,대학교,경북,국립,39177,Kumoh National Institute Of Technology,www.kumoh.ac.kr,곽호상,054-478-7114,054-478-7100,,,
옥외광고-대학,9,국립목포대학교,,2025. 12. 4.,전라남도 무안군 청계면 영산로 1666,,,,,,,,본교,대학교,전남,국립,58554,Mokpo National University,www.mokpo.ac.kr,송하철,061-450-2114,061-452-4793,,,
옥외광고-대학,10,국립목포해양대학교,,2025. 12. 4.,전라남도 목포시 해양대학로 91,,,,,,,,본교,대학교,전남,국립,58628,Mokpo National Maritime University,www.mmu.ac.kr,한원희,061-240-7114,061-242-5176,,,
옥외광고-대학,11,국립부경대학교,,2025. 12. 4.,부산광역시 남구 용소로 45,,,,,,,,본교,대학교,부산,국립,48513,Pukyong National University,www.pknu.ac.kr,배상훈,051-629-4114,051-629-5089,,,
옥외광고-대학,12,부산대학교,,2025. 12. 4.,부산광역시 금정구 부산대학로63번길 2,,,,,,,,본교,대학교,부산,국립,46241,Pusan National University,www.pusan.ac.kr,최재원,051-512-0311,051-512-3368,,,
옥외광고-대학,13,서울대학교,,2025. 12. 4.,서울특별시 관악구 관악로 1,,,,,,,,본교,대학교,서울,국립대법인,8826,Seoul National University,www.snu.ac.kr,유홍림,02-880-5114,02-885-5272,,,
옥외광고-대학,14,국립순천대학교,,2025. 12. 4.,전라남도 순천시 중앙로 255,,,,,,,,본교,대학교,전남,국립,57922,Sunchon National University,www.scnu.ac.kr/SCNU/main.do,이병운,061-750-3114,061-750-3117,,,
옥외광고-대학,15,국립경국대학교,,2025. 12. 4.,경상북도 안동시 경동로 1375,,,,,,,,본교,대학교,경북,국립,36729,Gyeongguk National University,www.andong.ac.kr/main/index.do,정태주,054-820-5114,054-820-7115,,,
옥외광고-대학,16,전남대학교,,2025. 12. 4.,광주광역시 북구 용봉로 45,,,,,,,,본교,대학교,광주,국립,61186,Chonnam National University,www.chonnam.ac.kr,이근배,062-530-5114,062-530-1189,,,
옥외광고-대학,17,전남대학교,,2025. 12. 4.,전라남도 여수시 대학로 50,,,,,,,,제2캠퍼스,대학교,전남,국립,59626,Chonnam National University,www.chonnam.ac.kr,이근배,061-659-6114,061-659-7003,,,
옥외광고-대학,18,전북대학교,,2025. 12. 4.,전북특별자치도 전주시 덕진구 백제대로 567,,,,,,,,본교,대학교,전북,국립,54896,Jeonbuk National University,www.jbnu.ac.kr,양오봉,063-270-2114,063-276-0429,,,
옥외광고-대학,19,제주대학교,,2025. 12. 4.,제주특별자치도 제주시 제주대학로 102,,,,,,,,본교,대학교,제주,국립,63243,Jeju National University,www.jejunu.ac.kr,김일환,064-754-2114,064-755-8562,,,
옥외광고-대학,20,국립창원대학교,,2025. 12. 4.,경상남도 창원시 의창구 창원대학로 20,,,,,,,,본교,대학교,경남,국립,51140,Changwon National University,www.changwon.ac.kr,박민원,055-213-2114,055-283-2970,,,
옥외광고-대학,21,충남대학교,,2025. 12. 4.,대전광역시 유성구 대학로 99,,,,,,,,본교,대학교,대전,국립,34134,Chungnam National University,www.cnu.ac.kr,김정겸,042-821-5114,042-823-5875,,,
옥외광고-대학,22,충북대학교,,2025. 12. 4.,충청북도 청주시 서원구 충대로 1,,,,,,,,본교,대학교,충북,국립,28644,Chungbuk National University,www.chungbuk.ac.kr,고창섭,043-261-2114,043-261-3333,,,
옥외광고-대학,23,한국교원대학교,,2025. 12. 4.,충청북도 청주시 흥덕구 강내면 태성탑연로 250,,,,,,,,본교,대학교,충북,국립,28173,Korea National University Of Education,www.knue.ac.kr,차우규,043-230-3114,043-233-2960,,,
옥외광고-대학,24,한국체육대학교,,2025. 12. 4.,서울특별시 송파구 양재대로 1239,,,,,,,,본교,대학교,서울,국립,5541,Korea National Sport University,www.knsu.ac.kr/,문원재,02-410-6700,02-418-1877,,,
옥외광고-대학,25,국립한국해양대학교,,2025. 12. 4.,부산광역시 영도구 태종로 727,,,,,,,,본교,대학교,부산,국립,49112,Korea Maritime & Ocean University,www.kmou.ac.kr,류동근,051-410-4114,051-405-2475,,,
옥외광고-대학,26,국립한국교통대학교,,2025. 12. 4.,충청북도 충주시 대소원면 대학로 50,,,,,,,,본교,대학교,충북,국립,27469,Korea National University Of Transportation,www.ut.ac.kr,윤승조,043-841-5002,043-853-1236,,,
옥외광고-대학,27,서울과학기술대학교,,2025. 12. 4.,서울특별시 노원구 공릉로 232,,,,,,,,본교,대학교,서울,국립,1811,Seoul National University Of Science And Technology,www.seoultech.ac.kr,김동환,02-970-6114,02-970-6088,,,
옥외광고-대학,28,한경국립대학교,,2025. 12. 4.,경기도 안성시 중앙로 327,,,,,,,,본교,대학교,경기,국립,17579,Hankyong National University,www.hknu.ac.kr,이원희,031-670-5114,031-670-5469,,,
옥외광고-대학,29,국립한밭대학교,,2025. 12. 4.,대전광역시 유성구 동서대로 125,,,,,,,,본교,대학교,대전,국립,34158,Hanbat National University,www.hanbat.ac.kr,오용준,042-821-1114,042-825-5395,,,
옥외광고-대학,30,서울시립대학교,,2025. 12. 4.,서울특별시 동대문구 서울시립대로 163,,,,,,,,본교,대학교,서울,공립,2504,University Of Seoul,www.uos.ac.kr,원용걸,02-6490-6114,02-6490-6439,,,
옥외광고-대학,31,가톨릭대학교,,2025. 12. 4.,경기도 부천시 원미구 지봉로 43,,,,,,,,본교,대학교,경기,사립,14662,The Catholic University Of Korea,www.catholic.ac.kr,최준규,02-2164-4114,02-2164-4111,,,
옥외광고-대학,32,가톨릭대학교,,2025. 12. 4.,서울특별시 서초구 반포대로 222,,,,,,,,제2캠퍼스,대학교,서울,사립,6591,The Catholic University Of Korea,www.catholic.ac.kr,최준규,02-3147-8114,02-3147-8297,,,
옥외광고-대학,33,가톨릭대학교,,2025. 12. 4.,서울특별시 종로구 창경궁로 296-12,,,,,,,,제3캠퍼스,대학교,서울,사립,3083,The Catholic University Of Korea,www.catholic.ac.kr,최준규,02-740-9705,02-741-2801,,,
